"trackNumber","artistName","trackName","specialName","releaseDate","episodeNumber"
58,"Dennis Kruissen ft. Langston","Falling In Love","The Bearded Man","January 23, 2020",950
59,"Jam & Spoon","Follow Me (David Forbes Remix)","Black Hole","January 23, 2020",950
60,"Alex M.O.R.P.H.","Blue Bird","n/a","January 23, 2020",950
61,"Paul van Dyk","Duality","Vandit","January 23, 2020",950
62,"The Prophecy","Nord Horizon","n/a","January 23, 2020",950
63,"ARDI","Uplifted","n/a","January 23, 2020",950
64,"Allen Watts","Limitless","Critical Uprising","January 23, 2020",950
65,"David Forbes","Hold Me","n/a","January 23, 2020",950
1,"Armin van Buuren & Tempo Giusto","Mr. Navigator (Sevenn Remix)","Armind","February 13, 2020",951
2,"Armin van Buuren ft. Sam Martin","Miles Away (Avian Grays Remix)","Armind","February 13, 2020",951
3,"Trending Track: Armin van Buuren & Avian Grays ft. Jordan Shaw","Something Real (Cosmic Gate Remix)","Armind","February 13, 2020",951
4,"Armin van Buuren ft. Matluck","Don't Let Me Go (Lucas & Steve Remix)","Armind","February 13, 2020",951
5,"Armin van Buuren ft. HALIENE","Song I Sing (Will Sparks Remix)","Armind","February 13, 2020",951
6,"Mat Zo ft. GQ","The Next Chapter","Anjunabeats","February 13, 2020",951
7,"Progressive Pick: M.I.K.E. pres. Push","Strange World (Avira Remix)","Bonzai","February 13, 2020",951
8,"Future Favorite: Taylor Torrence ft. Natalie Major","If We Say Goodbye","Enhanced Prog","February 13, 2020",951
9,"Tune Of The Week: Jorn van Deynhoven & Sue McLaren","I Need Your Lovin' (Like The Sunshine)","Armada","February 13, 2020",951
10,"Andrew Rayel","ID","Armind","February 13, 2020",951
11,"Bogdan Vix & Claudiu Adam ft. Mona Moua","Stay","Inharmony","February 13, 2020",951
12,"Andrew Rayel","Dark Side Of The Harmony","Inharmony","February 13, 2020",951
13,"Impulse Wave vs. Tiësto","Fall To Dictators vs. Suburban Train (Andrew Rayel Mashup)","n/a","February 13, 2020",951
14,"Service For Dreamers: Armin van Buuren pres. Rising Star ft. Fiora","Just As You Are","Armind","February 13, 2020",951
15,"Last Island","Not Meant To Be Easy","Enhanced","February 13, 2020",951
16,"Solarstone & Orkidea","Slowmotion V","Pure Trance","February 13, 2020",951
17,"John Grand","Echo Memory","Euphonic","February 13, 2020",951
18,"Fatum & Luke Bond ft. Kaleena Zanders","All Of Me","Armind","February 13, 2020",951
19,"Somna & Enzo & Roxanne Emery","Long Way Down","Magik Muzik","February 13, 2020",951
20,"Markus Schulz & Departure ft. Gabriel & Dresden","Without You Near (Fisherman Remix)","Coldharbour","February 13, 2020",951
21,"Davey Asprey & Sheridan Grout","Lose My Mind","Armada Captivating","February 13, 2020",951
22,"Starpicker","Neversea (Giuseppe Ottaviani Rework)","n/a","February 13, 2020",951
23,"Mercurial Virus","Turning Point (Billy Gillies Remix)","Subculture","February 13, 2020",951
24,"Nikolauss","3rd Moon","Extrema Global","February 13, 2020",951
25,"Aly & Fila & James Dymond","Wasteland","FSOE","February 13, 2020",951
26,"Vini Vici & Shapov & NERVO","My World","Alteza","February 13, 2020",951
27,"Paul van Dyk","Duality","Vandit","February 13, 2020",951
28,"Tempo Giusto","Paradigm Shift","Who's Afraid Of 138","February 13, 2020",951
29,"Bryan Kearney pres. Karney","Snarl","Kearnage","February 13, 2020",951
30,"Armin van Buuren","Let The Music Guide You (ASOT 950 Anthem)","ASOT","February 13, 2020",951
31,"J","Stranger ft. Caitlin Potter","n/a","February 13, 2020",951
32,"Andrew Rayel","Light Side Of The Harmony (FYH 200 Anthem)","Inharmony","February 13, 2020",951
33,"Alex Leavon","Don't Think Just Do","n/a","February 13, 2020",951
34,"ID","ID","n/a","February 13, 2020",951
35,"Leo Reyes","Lovecraft","n/a","February 13, 2020",951
36,"Eximinds & Proyal","Aura","n/a","February 13, 2020",951
37,"Andrew Rayel & ID","ID","n/a","February 13, 2020",951
38,"Airborn & Claudiu Adam & Alexandra Badoi","If Only","n/a","February 13, 2020",951
39,"Robbie Seed","Rainy Days","n/a","February 13, 2020",951
40,"Andrew Rayel & HALIENE","Take All Of Me (Eric Senn Remix)","Inharmony","February 13, 2020",951
41,"Ashley Wallbridge","ID","n/a","February 13, 2020",951
42,"Arn00V","Revival","n/a","February 13, 2020",951
43,"Corti Organ","The Joker (Maarten De Jong Remix)","Inharmony","February 13, 2020",951
44,"Andrew Rayel & Chukiess & Whackboi","Kick ( Bass & Trance)","n/a","February 13, 2020",951
45,"ID","ID","n/a","February 13, 2020",951
46,"Andrew Rayel ft. Emma Hewitt","My Reflection","Armind","February 13, 2020",951
47,"Andrew Rayel ft. Jonathan Mendelsohn","One In A Million","Armada","February 13, 2020",951
1,"Progressive Pick: Rodg","Crossroads","Statement!","February 27, 2020",953
2,"Armin van Buuren ft. Cimo Fränkel","All Comes Down (Third ≡ Party Remix)","Armind","February 27, 2020",953
3,"Gareth Emery ft. Emily Vaughn","You Are","Create Music","February 27, 2020",953
4,"Solarstone & Orkidea","Slowmotion V","Pure Trance","February 27, 2020",953
5,"Kasablanca","Alive","Armada Electronic Elements","February 27, 2020",953
6,"Armin van Buuren","Million Voices (Madison Mars Remix)","Armada","February 27, 2020",953
7,"Super8 & Tab ft. Christina Novelli","Rooftops","Armind","February 27, 2020",953
8,"Tune Of The Week: Andy Moor & Lange pres. Stadium4","Hybrid Origin","ASOT","February 27, 2020",953
9,"Purple Haze & Ferry Corsten","Flanging","Flashover","February 27, 2020",953
10,"Ruslan Radriges & Neurofunq","Adrenaline","Suanda Base","February 27, 2020",953
11,"Chicane","Overture (20th Anniversary Remix)","Xtravaganza","February 27, 2020",953
12,"Chicane","Halcyon (20th Anniversary Remix)","Xtravaganza","February 27, 2020",953
13,"Chicane ft. Moya Brennan","Saltwater (Kevin de Vries Remix)","Armada Electronic Elements","February 27, 2020",953
14,"Service For Dreamers: Above & Beyond vs. Armin van Buuren","Show Me Love","Armind","February 27, 2020",953
15,"The Thrillseekers pres. Hydra","After The Rain","FSOE","February 27, 2020",953
16,"Tycoos & Sandro Mireno ft. Alaera","Want You To Go (Aimoon Remix)","Suanda Voice","February 27, 2020",953
17,"Ando","Back Home","Suanda True","February 27, 2020",953
18,"Miroslav Vrlík","Echoes","Redux Rec.","February 27, 2020",953
19,"Armin van Buuren","Let The Music Guide You (ASOT 950 Anthem)","ASOT","February 27, 2020",953
20,"Ben Gold & Allen Watts","Stepback","WAO138","February 27, 2020",953
21,"ID","ID","n/a","February 27, 2020",953
22,"ID","ID","n/a","February 27, 2020",953
23,"ID","ID","n/a","February 27, 2020",953
24,"ID","ID","n/a","February 27, 2020",953
25,"ID","ID","n/a","February 27, 2020",953
26,"ID","ID","n/a","February 27, 2020",953
27,"ID","ID","n/a","February 27, 2020",953
28,"ID","ID","n/a","February 27, 2020",953
1,"Maor Levi ft. Gid Sedgwick","Vertigo","n/a","March 05, 2020",954
2,"ALPHA 9","Dreams","Anjunabeats","March 05, 2020",954
3,"Rodg","Crossroads","Statement!","March 05, 2020",954
4,"Ahmed Helmy","Kick Off","n/a","March 05, 2020",954
5,"Tune Of The Week: Ashley Wallbridge & Nash ft. Evan Henzi","Still Alive","Garuda","March 05, 2020",954
6,"Beatsole","MIR","Euphonic","March 05, 2020",954
7,"Progressive Pick: Anuqram","Bionic Soul","n/a","March 05, 2020",954
8,"Quizzow","Lilith","n/a","March 05, 2020",954
9,"Armin van Buuren","Million Voices (Madison Mars Remix)","Armada","March 05, 2020",954
10,"Avao & Jano","Winter","n/a","March 05, 2020",954
11,"Maor Levi","Vortex","n/a","March 05, 2020",954
12,"Future Favorite: Tycoos & Sandro Mireno ft. Alaera","Want You To Go","Suanda Voice","March 05, 2020",954
13,"Jorn Van Deynhoven & Christina Novelli","Waiting On The Other Side","n/a","March 05, 2020",954
14,"Aly & Fila","The Walk","FSOE","March 05, 2020",954
15,"Service For Dreamers: Armin van Buuren ft. Sam Martin","Miles Away","Armada","March 05, 2020",954
16,"Berg","Fall Apart","n/a","March 05, 2020",954
17,"Dave Neven vs. Sean & Xander","Phoenix Rising","Coldharbour","March 05, 2020",954
18,"Eximinds & Golax","Horizon","Suanda","March 05, 2020",954
19,"Exolight & Frank Waanders","Rising","n/a","March 05, 2020",954
20,"Woody Van Eyden & Rene Ablaze","Life Is A Belter","n/a","March 05, 2020",954
21,"LR Uplift","Lina","Masana","March 05, 2020",954
22,"Roman Messer & Twin View ft. Christian Burns","Dancing In The Dark (Alex M.O.R.P.H. Remix)","Suanda","March 05, 2020",954
23,"Jak Aggas","Skyrim","Who's Afraid Of 138","March 05, 2020",954
24,"Miroslav Vrlík","Over The Rainbow (Steve Dekay Remix)","Amon Vision","March 05, 2020",954
25,"Matthias Bishop","City Of Angels (Tycoos Remix)","Interflow","March 05, 2020",954
26,"Will Atkinson","Telescope","Vii","March 05, 2020",954
27,"Alan Morris","Fire In Your Eyes","n/a","March 05, 2020",954
28,"Division Zero","Resystance","n/a","March 05, 2020",954
29,"Thomas Bronzwaer","Shadow World","Yakuza","March 05, 2020",954
30,"Paul Oakenfold ft. Carla Werner","Southern Sun (Tiësto Remix)","Perfecto","March 05, 2020",954
31,"Dash Berlin ft. Roxanne Emery","Shelter (Photographer Remix)","Armind","March 05, 2020",954
32,"Armin van Buuren vs. Rank 1 ft. Kush","This World Is Watching Me (Cosmic Gate Remix)","Armind","March 05, 2020",954
1,"Gareth Emery ft. Annabel","You'll Be OK","Create Music Group","March 12, 2020",955
2,"Progressive Pick: DJ Misjah & DJ Tim","Access (i_o Remix)","Armada","March 12, 2020",955
3,"Avao & Jano","Winter","Reaching Altitude","March 12, 2020",955
4,"ALPHA 9","Dreams","Anjunabeats","March 12, 2020",955
5,"GXD","Echoes","AVA","March 12, 2020",955
6,"Myon & Alissa Feudo","The Darkest Light (Myon Club Mix)","Anjunabeats","March 12, 2020",955
7,"Fatum","Bloodlust","Armind","March 12, 2020",955
8,"Tune Of The Week: Armin van Buuren ft. Avalan","Sucker For Love (No Class Remix)","Armada","March 12, 2020",955
9,"Armin van Buuren ft. Sam Martin","Miles Away (Graham Bell Remix)","Armada","March 12, 2020",955
10,"Armin van Buuren ft. James Newman","High On Your Love (KhoMha Remix)","Armada","March 12, 2020",955
11,"Maor Levi","Vortex","Armind","March 12, 2020",955
12,"Future Favorite: Roman Messer & Twin View ft. Christian Burns","Dancing In The Dark (Alex M.O.R.P.H. Remix)","Suanda","March 12, 2020",955
13,"Aly & Fila ft. Sue McLaren","So Protected","FSOE","March 12, 2020",955
14,"Armin van Buuren ft. David Hodges","Waking Up With You (ReOrder Remix)","Armind","March 12, 2020",955
15,"Service For Dreamers: RAM ft. Susana","Someone Like You","Black Hole","March 12, 2020",955
16,"Adam K & Seelo","Lucid","Enhanced","March 12, 2020",955
17,"Grum ft. Natalie Shay","Afterglow","Anjunabeats","March 12, 2020",955
18,"Kyau & Albert","So True (Dan Stone Remix)","Euphonic","March 12, 2020",955
19,"Dan Thompson","Descent","ASOT","March 12, 2020",955
20,"The Avains","Little Empire","Heavensgate","March 12, 2020",955
21,"Alexander Turok","Oscillation (Tycoos Remix)","2rock","March 12, 2020",955
22,"Miroslav Vrlík","Emotion","n/a","March 12, 2020",955
23,"Trending Track: Jorn van Deynhoven & Christina Novelli","Waiting On The Other Side","Armada Captivating","March 12, 2020",955
24,"Patrik Humann & Daniel Kandi","Hereafter","n/a","March 12, 2020",955
25,"Serenade","25","Entrance","March 12, 2020",955
26,"Armin van Buuren ft. Cimo Fränkel","All Comes Down (Sneijder Remix)","Armind","March 12, 2020",955
27,"Ashley Wallbridge ft. Evan Henzi","Still Alive","Garuda","March 12, 2020",955
28,"Mind","X","n/a","March 12, 2020",955
29,"John Askew","Mezcal","Vii","March 12, 2020",955
30,"Ben Gold & Ruben de Ronde","Era Festivus (Luminn & Gather Remix)","Statement!","March 12, 2020",955
31,"Armin van Buuren & Tempo Giusto","Mr. Navigator (Steve Aoki I Am The Captain Now Remix)","Armind","March 12, 2020",955
1,"Armin van Buuren ft. Sam Martin","Miles Away (Avian Grays Remix)","Armada","March 19, 2020",956
2,"Armin Van Buuren & BT ft. Nation Of One","Always (BT Club Mix)","Armada","March 19, 2020",956
3,"Armin van Buuren","Stickup (Bassjackers Remix)","Armind","March 19, 2020",956
4,"Armin van Buuren ft. Avalan","Sucker For Love (Lumïsade Balearic Mix)","Armada","March 19, 2020",956
5,"Armin van Buuren ft. Sam Martin","Wild Wild Son (Deorro & Reece Low Remix)","Armada","March 19, 2020",956
6,"Armin van Buuren & Tempo Giusto","Mr. Navigator (Steve Aoki I Am The Captain Now Remix)","Armind","March 19, 2020",956
7,"Tune Of The Week: Cosmic Gate","Your Mind","Wake Your Mind","March 19, 2020",956
8,"Steve Brian","Us (Axis Remix)","Enhanced","March 19, 2020",956
9,"Progressive Pick: AVIRA","DNA","Armada Electronic Elements","March 19, 2020",956
10,"Beatsole & DJ T.H.","Ambivalence","ASOT","March 19, 2020",956
11,"Gabriel & Dresden ft. Centre","Remember (Genix Remix)","Anjunabeats","March 19, 2020",956
12,"Ruben de Ronde & Roxanne Emery","Gold (Richard Durand Remix)","Statement!","March 19, 2020",956
13,"Giuseppe Ottaviani ft. Tricia McTeague","Only A Heartbeat Away","Armind","March 19, 2020",956
14,"Service For Dreamers: Ørjan Nilsen","The Late Anthem (Way Too Late Mix)","Armind","March 19, 2020",956
15,"Whitelight","Neon World","Suanda Base","March 19, 2020",956
16,"Zack Evans","Chiara","Enhanced","March 19, 2020",956
17,"The Enturance & Simply Drew","Lyra","Eximinds Airlines","March 19, 2020",956
18,"Abstract Vision & Aimoon","7 Billion Hearts","AVA","March 19, 2020",956
19,"Super8 & Tab ft. Christina Novelli","Rooftops (Maarten De Jong Remix)","Armind","March 19, 2020",956
20,"Sunlounger & Susie Ledge","The Sun Will Rise Again (Paul Denton Remix)","Fsoe Chill","March 19, 2020",956
21,"SMR LVE ft. Christina Novelli","Sanctuary (Daniel Kandi Remix)","Always Alive","March 19, 2020",956
22,"Armin van Buuren ft. Matluck","Don't Let Me Go (DRYM Remix)","Armind","March 19, 2020",956
23,"Armin van Buuren ft. Bonnie McKee","Lonely For You (Jerome Remix)","Armada","March 19, 2020",956
24,"Armin van Buuren ft. Sam Martin","Miles Away (Artento Divini vs. Davey Asprey Remix)","Armada","March 19, 2020",956
25,"Trending Track: Armin van Buuren ft. David Hodges","Waking Up With You (ReOrder Remix)","Armada","March 19, 2020",956
26,"Bogdan Vix & Claudiu Adam ft. Mona Moua","Stay","Inharmony","March 19, 2020",956
27,"Alexander Popov","Togu","Interplay","March 19, 2020",956
28,"Neil Hunter","Savanah","Suanda True","March 19, 2020",956
29,"David Forbes & Paul Denton","Format","Afterdark","March 19, 2020",956
1,"We Are Loud ft. Katie Dicicco","On The Run","Flashover","March 26, 2020",957
2,"Protoculture","Nano","ASOT","March 26, 2020",957
3,"ARTY & Muvy","Freedom","Armada","March 26, 2020",957
4,"Sunny Lax","Mother","Anjunabeats","March 26, 2020",957
5,"Above & Beyond ft. Richard Bedford","Bittersweet And Blue (Above & Beyond Club Mix)","Anjunabeats","March 26, 2020",957
6,"Tune Of The Week: Armin van Buuren & Super8 & Tab","Leka","Armind","March 26, 2020",957
7,"Trending Track: Cosmic Gate","Your Mind","Wake Your Mind","March 26, 2020",957
8,"Giuseppe Ottaviani ft. Tricia McTeague","Only A Heartbeat Away","Armind","March 26, 2020",957
9,"Ruben de Ronde & Roxanne Emery","Gold (Richard Durand Remix)","Statement!","March 26, 2020",957
10,"Bryan Kearney & Deirdre Mclaughlin","Open My Mind (Sean Tyas Remix)","Kearnage","March 26, 2020",957
11,"Maarten De Jong","Intense","Who's Afraid Of 138","March 26, 2020",957
12,"Service For Dreamers: Ferry Corsten pres. Gouryella","Surga","Flashover","March 26, 2020",957
13,"Jorn van Deynhoven & Sue McLaren","I Need Your Lovin' (Like The Sunshine)","Armada","March 26, 2020",957
14,"Jorn van Deynhoven & Christina Novelli","Waiting On The Other Side","Armada Captivating","March 26, 2020",957
15,"Jorn van Deynhoven & Clara Yates","Afterlight","Armada Music Bundles","March 26, 2020",957
16,"Gareth Emery ft. Annabel","You'll Be OK (Jorn van Deynhoven Remix)","Create Music Group","March 26, 2020",957
17,"Marco Svarda Pres. Maerin","Maengo (Alex Wright Remix)","Premier League","March 26, 2020",957
18,"Maria Healy","Dreamer","Fsoe Fables","March 26, 2020",957
19,"Exolight","Memories","Always Alive","March 26, 2020",957
20,"Daniel Kandi","Nova II (The Second Journey)","Always Alive","March 26, 2020",957
21,"Alex M.O.R.P.H. ft. Cheryl Barnes","Hidden Sun Of Serenity","Vandit","March 26, 2020",957
22,"Will Rees","Into The Light","Subculture","March 26, 2020",957
23,"Bixx","Yes I Can","Nocturnal Animals","March 26, 2020",957
1,"Progressive Pick: PRAANA","Aakaash","Colorize","April 02, 2020",958
2,"Trending Track: Above & Beyond ft. Richard Bedford","Bittersweet And Blue (Above & Beyond Club Mix)","Anjunabeats","April 02, 2020",958
3,"Ruben de Ronde & Roxanne Emery","Gold (Sodality Remix)","Statement!","April 02, 2020",958
4,"ARTY & Muvy","Freedom","Armada","April 02, 2020",958
5,"Space Corps","Together","Inharmony","April 02, 2020",958
6,"Gareth Emery ft. Annabel","You'll Be OK (Giuseppe Ottaviani Remix)","Create Music Group","April 02, 2020",958
7,"Tune Of The Week: Armin van Buuren & MaRLo ft. Mila Josef","This I Vow","Armind","April 02, 2020",958
8,"The Thrillseekers pres. Hydra","Crystalline","Adjusted","April 02, 2020",958
9,"Alex Byrka & Van Yorge","Caribbean Breeze","Flashover Trance","April 02, 2020",958
10,"Aly & Fila","Remember When","FSOE","April 02, 2020",958
11,"FERR","Sehnsucht","Flashover","April 02, 2020",958
12,"Service For Dreamers: Cosmic Gate & Forêt","Need To Feel Loved","Wake Your Mind","April 02, 2020",958
13,"Armin van Buuren & Super8 & Tab","Leka","Armind","April 02, 2020",958
14,"Super8 & Tab ft. Christina Novelli","Rooftops","Armind","April 02, 2020",958
15,"Super8 & Tab ft. Jess Ball","Live For Tonight","Armada","April 02, 2020",958
16,"Super8 & Tab","Treasures","Armind","April 02, 2020",958
17,"Avenia & With The Winds","Fusion","Scorchin'","April 02, 2020",958
18,"ARTY & Stellz","Outburst","Armada","April 02, 2020",958
19,"Super8 & Tab","Iron","Armind","April 02, 2020",958
20,"Andrew Rayel & Robbie Seed ft. That Girl","Stars Collide","Armind","April 02, 2020",958
21,"Tiësto ft. Jes","Everything (STANDERWICK Remix)","Magik Muzik","April 02, 2020",958
22,"Andrew Rayel","Dark Side Of The Harmony (FYH 200 Anthem)","Inharmony","April 02, 2020",958
23,"Key4050 & Plumb","I Love You","Armind","April 02, 2020",958
24,"Bogdan Vix & Claudiu Adam ft. Mona Moua","Stay","Inharmony","April 02, 2020",958
25,"Jonah","Sssst... (Listen)","Bang On!","April 02, 2020",958
26,"K90 & Allen Watts vs. Shokk & Ian M","Red Snapper vs. Smoky Peat (Andrew Rayel Mashup)","n/a","April 02, 2020",958
27,"Ilan Bluestone pres. Stoneblue ft. Emma Hewitt","Hypnotized","Monstercat","April 02, 2020",958
28,"Exis","Boom Boom Para Para","Inharmony","April 02, 2020",958
1,"Progressive Pick: Kristian Nairn & Andretta","Arrow","Fsoe Parallels","April 09, 2020",959
2,"Tune Of The Week: Armin van Buuren & Tom Staar ft. Mosimann","Still Better Off","Armind","April 09, 2020",959
3,"Luke Sanders & Tony Hammer & Jennifer Rene","Like Lightning","AVA","April 09, 2020",959
4,"HamzeH","Wanderer","ASOT","April 09, 2020",959
5,"Ben Gold & Tempo Giusto","I Am The God","Who's Afraid Of 138","April 09, 2020",959
6,"Joonas Hahmo Presents DOS622","Glittersweet","Statement!","April 09, 2020",959
7,"Future Favorite: Armin van Buuren & MaRLo ft. Mila Josef","This I Vow (MaRLo Tech Energy Mix)","Armind","April 09, 2020",959
8,"Trending Track: Gareth Emery ft. Annabel","You'll Be OK (Giuseppe Ottaviani Remix)","Create Music Group","April 09, 2020",959
9,"Andrew Rayel & Robbie Seed ft. That Girl","Stars Collide","Armind","April 09, 2020",959
10,"STANDERWICK","Narco","ASOT","April 09, 2020",959
11,"DRYM","Octagon","Who's Afraid Of 138","April 09, 2020",959
12,"Purple Haze & Ferry Corsten","Flanging","Flashover","April 09, 2020",959
13,"Service For Dreamers: Fatum & Genix & Jaytech & Judah","All In","Anjunabeats","April 09, 2020",959
14,"Rodg","ID","Statement!","April 09, 2020",959
15,"Tom Ferry & Dfux ft. Nick De La Hoyde","Lullaby (Rodg Remix)","Axtone","April 09, 2020",959
16,"Rodg","Crossroads","Statement!","April 09, 2020",959
17,"Rodg","First & Last","Statement!","April 09, 2020",959
18,"Rodg ft. Patrick Baker","Nothing To Prove (Assaf Remix)","Statement!","April 09, 2020",959
19,"Rodg","The Coaster","Statement!","April 09, 2020",959
20,"Rodg","Tell On Me","Zerothree","April 09, 2020",959
21,"Chicane & Moya Brennan vs. ReOrder","Saltwatershift (ReOrder Mashup)","n/a","April 09, 2020",959
22,"ReOrder","Right Time","Black Hole","April 09, 2020",959
23,"M6","Fade 2 Black (KhoMha Remix)","Armada Captivating","April 09, 2020",959
24,"ReOrder vs. Reflekt","Escape The Need For Ordinary Love (ReOrder Mashup)","n/a","April 09, 2020",959
25,"Jorn van Deynhoven & Christina Novelli","Waiting On The Other Side","Armada Captivating","April 09, 2020",959
26,"Saltwater","The Legacy (ReOrder Remix)","Armada Captivating","April 09, 2020",959
27,"Ilan Bluestone pres. Stoneblue ft. Emma Hewitt","Hypnotized","Monstercat","April 09, 2020",959
28,"Armin van Buuren ft. David Hodges","Waking Up With You (ReOrder Remix)","Armada","April 09, 2020",959
1,"PRAANA","Gold","Colorize","April 16, 2020",960
2,"Progressive Pick: Darren Tate & Jono Grant","Let The Light Shine In (Jose De Mara & Crusy Dub Mix)","Mondo","April 16, 2020",960
3,"Kyau & Albert","What It Takes","Euphonic","April 16, 2020",960
4,"Elevven","One Last Time","Statement!","April 16, 2020",960
5,"Frainbreeze","Endorphine","Frainbreeze Sound","April 16, 2020",960
6,"Tune Of The Week: Armin van Buuren & Fatum","Punisher","Armind","April 16, 2020",960
7,"Gareth Emery","Elise","Garuda","April 16, 2020",960
8,"Beatsole & Ahmed Helmy","Virtue","ASOT","April 16, 2020",960
9,"KEVU","Rave Is Our Cure","Rave Culture","April 16, 2020",960
10,"Ruben de Ronde ft. Kimberly Hale","Here With Me (Mino Safy Remix)","Statement!","April 16, 2020",960
11,"Andrew Bayer & Ilan Bluestone","Black & Blue","Anjunabeats","April 16, 2020",960
12,"Markus Schulz ft. Daimy Lotus","Are You With Me (Markus Schulz Club Mix)","Black Hole","April 16, 2020",960
13,"Avao","Sky","Reaching Altitude","April 16, 2020",960
14,"Future Favorite: Andrew Rayel & Robbie Seed ft. That Girl","Stars Collide","Armind","April 16, 2020",960
15,"Service For Dreamers: Armin van Buuren","Blue Fear","Cyber","April 16, 2020",960
16,"ReOrder","Shine","Armada","April 16, 2020",960
17,"RAM & Susana pres. Tales Of Life","You Are Enough","Nocturnal Knights","April 16, 2020",960
18,"Re:locate vs. Robert Nickson","Maya","Black Hole","April 16, 2020",960
19,"Craig Connelly ft. Tara Louise","Time Machine","Black Hole","April 16, 2020",960
20,"Activa & Shannon Hurley","I Will Breathe Again","Black Hole","April 16, 2020",960
21,"Daniel Skyver","Stay Close","Subculture","April 16, 2020",960
22,"Jardin","Need You","Go Music","April 16, 2020",960
23,"Giuseppe Ottaviani & Lucid Blue","I Believe","n/a","April 16, 2020",960
24,"Giuseppe Ottaviani ft. Tricia McTeague","Only A Heartbeat Away","Armind","April 16, 2020",960
25,"JES","We Belong To The Night (Giuseppe Ottaviani Remix)","Magik Muzik","April 16, 2020",960
26,"Starpicker","New Horizons","n/a","April 16, 2020",960
27,"Gareth Emery ft. Annabel","You'll Be OK (Giuseppe Ottaviani Remix)","Create Music Group","April 16, 2020",960
1,"Fatum & Genix & Jaytech & Judah","We're All In This Together (Above & Beyond Respray)","Anjunabeats","April 23, 2020",961
2,"Tune Of The Week: Armin van Buuren & Brennan Heart ft. Andreas Moe","All On Me","Armind","April 23, 2020",961
3,"Progressive Pick: gardenstate","Delta","Wake Your Mind Deep","April 23, 2020",961
4,"3LAU ft. Xira","Tokyo (Fatum Remix)","Anjunabeats","April 23, 2020",961
5,"Jaytech","The Infinite","Anjunabeats","April 23, 2020",961
6,"Trending Track: Armin van Buuren & Fatum","Punisher","Armind","April 23, 2020",961
7,"Fast Distance","Home","ASOT","April 23, 2020",961
8,"DIM3NSION & DJ Nano","Retrovision","Flashover Trance","April 23, 2020",961
9,"Cosmic Gate","Universal Love","Wake Your Mind","April 23, 2020",961
10,"Omnia","Bloom","Armind","April 23, 2020",961
11,"Sub Question & Kanallia","Spring Blossom","Enhanced Prog","April 23, 2020",961
12,"Tritonal ft. Brigetta","Born Yesterday","Enhanced","April 23, 2020",961
13,"Eximinds","Starlight","Suanda","April 23, 2020",961
14,"Service For Dreamers: Armin van Buuren ft. BullySongs","Freefall","Armada","April 23, 2020",961
15,"Insigma","Open Our Eyes (The Thrillseekers 2020 Vision Mix)","Atcr","April 23, 2020",961
16,"DJ Governor","Re","n/a","April 23, 2020",961
17,"Artento Divini vs. Davey Asprey","D.A.A.D.","Who's Afraid Of 138","April 23, 2020",961
18,"Jase Thirlwall ft. Victoriya","Drowning","Who's Afraid Of 138","April 23, 2020",961
19,"Dustin Husain","Echoed Voice","Flashover Trance","April 23, 2020",961
20,"Unknown Source","Nadjanema (AA Meeting Remix)","Deep In Thought","April 23, 2020",961
21,"Jerome Isma","Ae ft. Colette Van Sertima","n/a","April 23, 2020",961
22,"Ørjan Nilsen","No Saint Out Of Me","Armind","April 23, 2020",961
23,"Ørjan Nilsen","Viking","Armind","April 23, 2020",961
24,"Ørjan Nilsen","Endymion","Armind","April 23, 2020",961
25,"Ørjan Nilsen ft. Neev Kennedy","Anywhere But Here","Armind","April 23, 2020",961
26,"John O'callaghan & Timmy & Tommy","Talk To Me (Ørjan Nilsen Remix)","Subculture","April 23, 2020",961
27,"Tiddey ft. Lyck","Keep Waiting (Ørjan Nilsen Midsummernite Remix)","Soundz Good","April 23, 2020",961
28,"BT ft. JC Chasez","Force Of Gravity (Ørjan Nilsen Remix)","Premier","April 23, 2020",961
1,"Chicane","Overture (20th Anniversary Remix)","XTRAVAGANZA","April 30, 2020",962
2,"Armin van Buuren & Brennan Heart ft. Andreas Moe","All On Me","ARMIND","April 30, 2020",962
3,"Future Favorite: Fatum & Genix & Jaytech & Judah","We''re All In This Together (Above & Beyond Respray)","ANJUNABEATS","April 30, 2020",962
4,"Super8 & Tab ft. Jess Ball","Live For Tonight","ARMADA","April 30, 2020",962
5,"Armin van Buuren & Fatum","Punisher","ARMIND","April 30, 2020",962
6,"Progressive Pick: Kyau & Albert","What It Takes","EUPHONIC","April 30, 2020",962
7,"Kolonie ft. Julie Thompson","Light Me Up","MAGIK MUZIK","April 30, 2020",962
8,"Trending Track: Jerome Isma","Ae ft. Colette Van Sertima","n/a","April 30, 2020",962
9,"Tune Of The Week: Simon Patterson ft. Sarah De Warren","Close My Eyes","ARMIND","April 30, 2020",962
10,"DJ Governor","Re","n/a","April 30, 2020",962
11,"Pathfinders","Asado","WHO''S AFRAID OF 138","April 30, 2020",962
12,"James De Torres","Polaris","ARMADA","April 30, 2020",962
13,"Richard Durand","The Open","ITWT","April 30, 2020",962
14,"Andrew Rayel & Robbie Seed ft. That Girl","Stars Collide","ARMIND","April 30, 2020",962
15,"Service For Dreamers: Simon O''Shine","Your Distant World","TRANCE ALL","April 30, 2020",962
16,"Dr. Dirty","Vicious Circle","STATEMENT!","April 30, 2020",962
